system:index,AFFGEOID,ALAND,AWATER,COUNTYFP,COUNTYNS,GEOID,LSAD,NAME,STATEFP,Year,edd,gdd,ppt,tavg,tmax,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,1986.0,41.16905845685846,1829.689008022433,624.9711984939228,17.91327671337361,23.78876020241304,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,1986.0,79.62411353776979,2180.356587421152,610.9121060474708,19.887328339659582,26.217879788414294,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1986.0,31.055311514190144,1908.084825956079,644.9314544755064,18.277293561068667,23.945820626905835,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,1987.0,112.9674335380773,2049.716711852197,526.4226516411813,19.074487788210757,25.621692851898125,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,1987.0,158.76412707047183,2264.148828524133,387.265026211254,20.31217185148005,27.005400858727917,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1987.0,61.959955707002514,2043.4750607277779,615.7305219314773,19.041800811939595,24.89413486062502,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,1988.0,234.01650389644436,2099.2097458691214,369.37704360930593,19.368804376648935,26.800797644306975,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,1988.0,285.2467981866836,2246.5986543499366,195.06766453129475,20.29275487810279,27.905263829605413,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1988.0,191.44341748313943,2022.0749942621953,394.6441892788878,18.933690262495134,25.71481226006168,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,1989.0,69.33944601906764,1773.140207115355,347.86238009428274,17.28741615787298,23.968254615651283,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,1989.0,71.51744649548456,1919.8097905461818,547.1315448705209,18.25658760417644,24.478081695774833,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1989.0,33.784634646555645,1743.5593192993845,511.43275234194084,17.17901543735933,22.813526887843338,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,1990.0,45.57103455266765,1799.801704478464,888.6743757238463,17.438654682712365,23.315606705017764,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,1990.0,75.89819542232111,1974.9417334047453,618.1669609862785,18.55972098279646,24.382244566089174,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1990.0,28.207851831462673,1780.657539900519,722.7431164242629,17.390304488245754,22.666249881921445,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
